#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
102.2%,3067000,724955.0890120231,96397.02730205208,120.12596545322998,21
102.3%,3068000,725049.1083199196,96143.29307665426,119.80977241649934,21.1
102.3%,3069000,724978.2911591791,96108.76190860759,119.76674111132397,21.1
102.3%,3070000,724919.405360274,95968.52755397516,119.59198689211816,21.1
102.4%,3071000,725005.3433069699,96196.20531275755,119.87570944406224,21.1
102.4%,3072000,725080.2451886181,96259.67760545164,119.95480597486622,21.1
102.4%,3073000,725151.9337394368,96433.43621898776,120.17133673095931,21.1
102.5%,3074000,725466.311754562,95971.86612361402,119.59614727872265,21.1
102.5%,3075000,724360.3639981337,96131.9950646194,119.79569330388173,21.1
102.5%,3076000,724677.1867777742,96197.007319592,119.87670887161707,21.1
102.6%,3077000,724716.2270434964,95862.97470197918,119.46045131879983,21.1
102.6%,3078000,724604.9709753841,95977.59851185392,119.60329074248854,21.1
102.6%,3079000,725056.9213930257,96093.53363353439,119.74776426840096,21.1
102.7%,3080000,725448.3565137703,96225.10043169765,119.91171733929214,21.1
102.7%,3081000,725226.9095414877,96703.63789410921,120.50805081851452,21.1
102.7%,3082000,725016.2696313988,96217.48459900267,119.90222680539478,21.1
102.8%,3083000,724967.0705252178,96370.14437737812,120.0924650707903,21.1
102.8%,3084000,725514.5577214565,95871.11337394525,119.47059339324748,21.1
102.8%,3085000,725067.1653049942,96504.31440427722,120.2596621770417,21.1
102.9%,3086000,725142.9919160921,96010.78468230872,119.64464596761479,21.1
102.9%,3087000,725457.0412858799,96240.5159181573,119.93092747725723,21.1
102.9%,3088000,725240.5479807984,95975.45510592066,119.60061971917695,21.1
103.0%,3089000,725234.1949251015,95923.22556687311,119.53553344028575,21.1
103.0%,3090000,725504.4164293185,96319.17745684563,120.02895221456956,21.2
103.0%,3091000,725569.6003422644,96421.02695474395,120.15587282206532,21.2
103.1%,3092000,725429.282799989,95621.3036758069,119.15929093913323,21.2
103.1%,3093000,724919.778812984,96366.01675460176,120.08732139898927,21.2
103.1%,3094000,725020.7008061279,95825.07145251625,119.41321786603697,21.2
103.2%,3095000,724877.0661983192,95775.8962444764,119.35193776739203,21.2
103.2%,3096000,725108.7670518775,96073.83057094591,119.72321113142081,21.2
103.2%,3097000,725225.9642151278,96184.60191134538,119.86124976790636,21.2
103.3%,3098000,725079.9576596748,96073.77708697968,119.72314448192695,21.2
103.3%,3099000,724679.1038301326,96624.93252906276,120.40997146661782,21.2
103.3%,3100000,724786.7750984058,96501.2259099511,120.2558134238892,21.2
103.4%,3101000,725159.0777010936,95932.75865581463,119.54741317916259,21.2
103.4%,3102000,724748.8719413858,95465.69244520343,118.96537469674709,21.2
103.4%,3103000,724181.6201600656,96154.94387006092,119.82429115058733,21.2
103.5%,3104000,724457.3953558225,95969.85755837939,119.59364428828054,21.2
103.5%,3105000,724462.4697571378,96411.1973402733,120.14362356540909,21.2
103.5%,3106000,725165.2359455656,95667.15512832403,119.21642911190897,21.2
103.6%,3107000,724536.5729263816,96335.9427234937,120.04984439245663,21.2
103.6%,3108000,724854.5456730872,96528.94056566607,120.2903502749534,21.2
103.6%,3109000,725027.7078568917,96281.28981529946,119.98173821174332,21.2
103.7%,3110000,725147.73728518,96107.28151061588,119.76489630092902,21.2
103.7%,3111000,725146.709779162,96200.14188942003,119.88061504214339,21.2
103.7%,3112000,724914.4085878022,95904.14030662755,119.5117501828857,21.2
103.8%,3113000,725163.521160379,95893.271973748,119.49820651855741,21.3
103.8%,3114000,724664.1829833649,96278.09884049816,119.97776175168566,21.3
103.8%,3115000,724879.6875666846,96678.23503779582,120.47639483569719,21.3
103.9%,3116000,724377.7739170156,96046.67695870053,119.68937342938983,21.3
103.9%,3117000,724987.1552295424,96182.33626720648,119.85842641642785,21.3
103.9%,3118000,724924.7722523008,96139.9242773673,119.8055743589649,21.3
104.0%,3119000,725097.4989647549,96277.19055752736,119.97662988723064,21.3
104.0%,3120000,725132.3777625822,96148.17743163282,119.81585909649185,21.3
104.0%,3121000,724992.0207536109,95769.7159710011,119.34423616767714,21.3
104.1%,3122000,724391.1093765032,95988.34597758316,119.61668378720199,21.3
104.1%,3123000,724571.787337413,95813.65866230137,119.39899572162602,21.3
104.1%,3124000,724255.5142465569,96339.25321451735,120.05396978865888,21.3
104.2%,3125000,724298.7864693627,96522.87786164394,120.28279518540035,21.3
104.2%,3126000,724695.9951586872,96571.66719886009,120.34359442787645,21.3
104.2%,3127000,725267.8728878815,96138.30450526347,119.80355586634919,21.3
104.3%,3128000,725030.8781283256,95927.47745915258,119.54083197157215,21.3
104.3%,3129000,724871.6511982922,96435.83678014265,120.17432821041082,21.3
104.3%,3130000,725101.3048536982,96487.84032334923,120.2391328626861,21.3
104.4%,3131000,724636.1769384369,96039.01611905612,119.67982680970432,21.3
104.4%,3132000,725131.9288668893,95842.27723699181,119.43465899891581,21.3
104.4%,3133000,725202.6356533132,95632.55289935975,119.1733092535741,21.3
104.5%,3134000,724775.8626117408,96082.85883229083,119.73446177514684,21.3
104.5%,3135000,725069.164955575,96193.29821893119,119.87208674466655,21.3
104.5%,3136000,725109.346162457,96187.81776971972,119.86525723683762,21.4
104.6%,3137000,724913.675855618,96195.4258494626,119.87473810932858,21.4
104.6%,3138000,725194.6379564982,96270.19695801253,119.96791475443844,21.4
104.6%,3139000,725465.5722310077,96174.30676327141,119.84842038263916,21.4
104.7%,3140000,725128.3979731873,95771.52114868246,119.34648570501098,21.4
104.7%,3141000,724654.4795582276,95849.04258430141,119.44308969330481,21.4
104.7%,3142000,725437.6508708913,96032.59620978963,119.67182658583494,21.4
104.8%,3143000,725297.4082054459,96668.57181503497,120.46435292946806,21.4
104.8%,3144000,725321.6361570805,95944.6184462563,119.56219235666164,21.4
104.8%,3145000,725213.9290704317,96328.15698711608,120.0401421316577,21.4
104.9%,3146000,725586.1894288193,95472.25005264944,118.97354651435975,21.4
104.9%,3147000,725215.131833395,95664.63852528544,119.21329302588914,21.4
104.9%,3148000,725044.7932460997,96089.29101707647,119.74247729625753,21.4
105.0%,3149000,725148.5605352782,96562.70248418709,120.33242297336953,21.4
105.0%,3150000,725217.7759050857,96115.83040141742,119.77554957302497,21.4
105.0%,3151000,725445.9968970418,96027.00535104687,119.66485949024099,21.4
105.1%,3152000,724702.9105368983,96303.17173812461,120.00900655371312,21.4
105.1%,3153000,724969.3691416215,95838.0861997605,119.42943630265896,21.4
105.1%,3154000,724566.850746341,96209.8198508042,119.89267531503178,21.4
105.2%,3155000,724431.4650343284,96372.98088487628,120.09599980844008,21.4
105.2%,3156000,725253.2163693979,95524.9746049649,119.03924965819361,21.4
105.2%,3157000,724911.6324206181,96210.85470418145,119.89396490626217,21.4
105.3%,3158000,724384.6948449574,96613.98538009601,120.3963295849603,21.4
105.3%,3159000,724447.6704457831,96105.64993114516,119.76286309446385,21.5
105.3%,3160000,725146.5684004147,96016.93848232448,119.65231457720566,21.5
105.4%,3161000,724700.8462126739,95941.85450868038,119.55874805263015,21.5
105.4%,3162000,724969.3059968278,95686.56180246468,119.24061290193474,21.5
105.4%,3163000,724795.6396397464,95762.4930642944,119.33523528180125,21.5
105.5%,3164000,724819.2158962283,96021.2186791928,119.65764838049324,21.5
105.5%,3165000,724932.1153108589,95699.16590719251,119.25631961293487,21.5
105.5%,3166000,724687.1662904005,95958.38145740028,119.57934324862882,21.5
105.6%,3167000,724773.5111814961,96289.37009328627,119.99180751804313,21.5
105.6%,3168000,725027.0116100814,96290.16999634905,119.99280432396522,21.5
105.6%,3169000,725051.4626172557,96052.41672512938,119.69652608754787,21.5
105.7%,3170000,724769.6146700587,96308.22122164773,120.01529901002874,21.5
105.7%,3171000,724691.1712916121,95851.672208422,119.44636662149549,21.5
105.7%,3172000,724285.9330766816,96181.31695646286,119.85715619378091,21.5
105.8%,3173000,725099.6081603058,95745.91861680901,119.31458089481691,21.5
105.8%,3174000,725094.6585787833,96121.65193864048,119.7828041305452,21.5
105.8%,3175000,725041.4020307362,96088.50492375839,119.74149769946483,21.5
105.9%,3176000,724807.8127218112,95847.62192390824,119.44131932542017,21.5
105.9%,3177000,724948.014208246,96149.80886106903,119.81789211599025,21.5
105.9%,3178000,724944.4559582677,95795.12013960935,119.37589378582173,21.5
106.0%,3179000,725123.2710488234,95508.3211441366,119.01849680806818,21.5
106.0%,3180000,724857.1969152205,95705.06809954831,119.26367467952637,21.5
106.0%,3181000,725433.0199648757,95468.74827253506,118.96918274164997,21.5
106.1%,3182000,725081.9089616761,96235.09280893518,119.92416942413776,21.6
106.1%,3183000,724568.9331731051,96054.74027188873,119.69942159486334,21.6
106.1%,3184000,724722.6944317725,95363.02535923145,118.83743524500436,21.6
106.2%,3185000,724646.370676687,95784.99091688156,119.36327116981872,21.6
106.2%,3186000,724767.6994710583,95332.44630224987,118.79932889623645,21.6
106.2%,3187000,724780.5499059949,95940.1584869629,119.55663454091778,21.6
106.3%,3188000,725000.8463415131,96191.52768009696,119.86988037282306,21.6
106.3%,3189000,725139.0559959542,96468.04111173039,120.21445990878397,21.6
106.3%,3190000,725505.6628976148,95719.65167852538,119.28184812899278,21.6
106.4%,3191000,724580.0638265461,95798.97017872368,119.38069154441023,21.6
106.4%,3192000,724809.4126730021,95861.12636481496,119.45814799791381,21.6
106.4%,3193000,725289.6233826056,95835.0701168092,119.42567778554955,21.6
106.5%,3194000,724876.2149442583,96207.83509211431,119.89020199131541,21.6
106.5%,3195000,724830.501477778,95968.16059443081,119.59152960239895,21.6
106.5%,3196000,725539.9112982564,95779.54931685369,119.35649007422633,21.6
106.6%,3197000,725047.4403626863,96419.69936692293,120.1542184373484,21.6
106.6%,3198000,725100.5398382582,95970.65112548752,119.59463319859951,21.6
106.6%,3199000,725140.1262689829,96156.83689954435,119.82665016518241,21.6
106.7%,3200000,724820.765389422,96032.66304377021,119.67190987156134,21.6
106.7%,3201000,724618.157875726,95721.15394611085,119.28372019236572,21.6
106.7%,3202000,724206.5941557661,95679.26848402176,119.2315242718822,21.6
106.8%,3203000,724763.6988058072,95356.04254091547,118.82873354729367,21.6
106.8%,3204000,724589.6596487947,96049.15565689524,119.69246227996997,21.6
106.8%,3205000,724997.0489447452,95947.8779504002,119.56625421513533,21.7
106.9%,3206000,724870.7352658007,95765.97070616411,119.33956897443464,21.7
106.9%,3207000,725054.4378798641,95696.20632135063,119.25263150017301,21.7
106.9%,3208000,724874.9431026932,95700.60244522715,119.25810976687583,21.7
107.0%,3209000,724668.1840910912,96299.31272126705,120.00419760743449,21.7
107.0%,3210000,725180.7437363975,95675.6909064079,119.22706604348161,21.7
107.0%,3211000,724608.5339797232,96034.72102502838,119.67447444219637,21.7
107.1%,3212000,724771.908405494,96528.07475432812,120.2892713368805,21.7
107.1%,3213000,724896.1929323282,95757.03175636986,119.32842962704784,21.7
107.1%,3214000,724728.3574146293,96302.04523208644,120.00760274874929,21.7
107.2%,3215000,724986.2040690258,95897.21938626572,119.5031256198306,21.7
107.2%,3216000,724808.103750525,96194.90269389539,119.8740861746232,21.7
107.2%,3217000,725125.2014730182,95979.47104360527,119.60562421366258,21.7
107.3%,3218000,724890.5378223974,96009.51394967276,119.64306243346442,21.7
107.3%,3219000,725045.5446721166,95947.08640369895,119.56526782256338,21.7
107.3%,3220000,724966.8862259593,96593.35359204152,120.37061910893799,21.7
107.4%,3221000,724806.3416768927,96671.34962604544,120.46781452199659,21.7
107.4%,3222000,724911.428250527,96064.07835125871,119.71105832092421,21.7
107.4%,3223000,725060.6519551203,96324.15846533843,120.03515934015086,21.7
107.5%,3224000,724803.6752605177,96199.83174511517,119.8802285532122,21.7
107.5%,3225000,724651.7329178005,96387.42634076935,120.1140011346649,21.7
107.5%,3226000,725026.6397761926,96158.58141610504,119.8288241091511,21.7
107.6%,3227000,725130.8217708897,95614.63388918585,119.15097932849909,21.7
107.6%,3228000,724873.8965859264,95371.84050694977,118.84842031539411,21.8
107.6%,3229000,724248.4492526278,95994.17520609117,119.62394792928157,21.8
107.7%,3230000,725035.1841636393,95714.93782222483,119.27597391736032,21.8
107.7%,3231000,725544.1382250283,95753.07539647838,119.32349937592966,21.8
107.7%,3232000,725178.1598859653,95603.89026459493,119.13759107045243,21.8
107.8%,3233000,725391.6297420394,95871.81695722348,119.47147016946082,21.8
107.8%,3234000,724941.4886120334,96219.28930730764,119.9044757578113,21.8
107.8%,3235000,725281.5276053902,95968.33166453447,119.59174278284588,21.8
107.9%,3236000,724948.9586504456,96156.82383729778,119.82663388755411,21.8
107.9%,3237000,724389.2412143778,96353.5813772717,120.07182494905344,21.8
107.9%,3238000,724194.4226208553,96696.58060207419,120.49925631475315,21.8
108.0%,3239000,724736.0568791796,95938.08482331639,119.55405042754276,21.8
108.0%,3240000,724969.9994950518,96061.94341061455,119.70839784670378,21.8
108.0%,3241000,724733.9633059483,95942.97008307774,119.56013823503794,21.8
108.1%,3242000,725185.4783457462,96213.44506573456,119.89719290707454,21.8
108.1%,3243000,725178.6129382998,96132.76330544958,119.79665065364664,21.8
108.1%,3244000,724905.0408442412,96061.54307483381,119.70789896490717,21.8
108.2%,3245000,725392.626975229,95654.68929321728,119.20089470675882,21.8
108.2%,3246000,724794.0114475824,95780.39988007033,119.35755001072475,21.8
108.2%,3247000,724387.4051414989,95885.69586551431,119.48876548763126,21.8
108.3%,3248000,724895.1923833471,96145.81347474002,119.81291323174906,21.8
108.3%,3249000,725062.2338731773,96074.18557753274,119.7236535258616,21.8
108.3%,3250000,725170.1451467611,95832.80616345734,119.4228565410595,21.8
108.4%,3251000,725324.4379303604,95853.62580930584,119.4488011176501,21.8
108.4%,3252000,725562.7982204687,96498.67378856719,120.25263307638495,21.9
108.4%,3253000,725725.3398458268,96438.5009494898,120.17764818742582,21.9
108.5%,3254000,725387.3233161308,96564.66284398152,120.33486589219736,21.9
108.5%,3255000,725802.0246432349,96258.38809576066,119.95319904153097,21.9
108.5%,3256000,725564.5521272607,96259.01342810944,119.95397830469113,21.9
108.6%,3257000,724908.003175037,96403.80839415477,120.13441576812515,21.9
108.6%,3258000,724694.0424408615,96184.61656068472,119.86126802330365,21.9
108.6%,3259000,724617.7574452721,95531.67711507829,119.04760204748263,21.9
108.7%,3260000,724921.4871868584,95895.74114813597,119.5012835009658,21.9
108.7%,3261000,724880.0451145209,96149.4469065749,119.81744106335643,21.9
108.7%,3262000,725116.9632552341,96181.4197008769,119.85728422959568,21.9
108.8%,3263000,724810.0163908526,95854.67992377409,119.45011471125088,21.9
108.8%,3264000,725236.5832781363,96057.11068826003,119.70237550913951,21.9
108.8%,3265000,725320.1629875805,96149.94735878034,119.8180647060768,21.9
108.9%,3266000,724935.3793749232,96314.84835289438,120.02355746530966,21.9
108.9%,3267000,725291.4572313819,96169.15424142097,119.84199952424626,21.9
108.9%,3268000,725451.7552185245,95763.43914045207,119.3364142425536,21.9
109.0%,3269000,725201.3706244789,96057.4449328447,119.70279203083685,21.9
109.0%,3270000,725077.8184690531,96128.61044525234,119.79147553202155,21.9
109.0%,3271000,724728.7000481337,95965.04664992348,119.5876491342893,21.9
109.1%,3272000,725069.3692662902,95392.08941995943,118.87365366846258,21.9
109.1%,3273000,724949.4578344356,95652.56585320146,119.19824856414301,21.9
109.1%,3274000,724947.1246535685,96364.592452273,120.085546492676,21.9
109.2%,3275000,725295.1770389453,95671.73141396577,119.22213188870913,21.9
109.2%,3276000,724863.2879793905,96261.1327547058,119.95661932133474,22
109.2%,3277000,724670.4411205053,96014.77817616359,119.64962249353341,22
109.3%,3278000,724890.1324901413,96381.00132183029,120.10599454333412,22
109.3%,3279000,724659.7604912538,96486.62810170924,120.23762224250494,22
109.3%,3280000,725264.8536502197,96282.17134688029,119.98283673972897,22
109.4%,3281000,725492.3670082316,96362.18386295212,120.08254500885798,22
109.4%,3282000,725226.4655194394,96689.12666125927,120.48996752378227,22
109.4%,3283000,725562.2138977367,96435.23898801298,120.17358326672608,22
109.5%,3284000,725411.9160081334,95668.14849315729,119.2176670018417,22
109.5%,3285000,725023.2435255647,95699.72462918339,119.2570158690379,22
109.5%,3286000,724067.4920824915,96224.27470349295,119.91068835115249,22
109.6%,3287000,724436.4732229859,95628.16923766123,119.1678465167191,22
109.6%,3288000,724477.8479507286,95852.70612623959,119.44765504687037,22
109.6%,3289000,724110.0535125323,95988.88512735725,119.61735565322265,22
109.7%,3290000,724507.9684518129,96165.64336461003,119.83762441561164,22
109.7%,3291000,724615.8305324838,96463.20378397871,120.20843183216535,22
109.7%,3292000,724536.9679199588,96188.32490588486,119.86588920883051,22
109.8%,3293000,724406.2310662474,96135.65834854267,119.80025833591982,22
109.8%,3294000,724555.495263055,96248.66687978231,119.94108486656663,22
109.8%,3295000,724922.2165361233,95575.06820166897,119.10167421458834,22
109.9%,3296000,724990.6517653074,95764.79205813375,119.33810019228919,22
